#,mac,name,ipaddress
1628;00:21:b7:d6:33:c4;None;192.168.7.42
1629;28:cf:e9:99:0c:e5;None;172.16.57.19
1630;b4:52:7e:7f:60:87;None;172.16.59.137
1631;a0:18:28:97:f7:16;None;172.16.51.136
1632;a8:7c:01:76:a3:8f;None;172.16.57.237
1633;38:2d:d1:f3:6e:88;None;172.16.61.93
1634;5c:51:88:b5:94:4a;None;172.16.54.184
1635;18:26:66:b3:6c:db;None;172.16.49.54
1636;c0:ce:cd:eb:ef:13;None;172.16.61.52
1637;58:55:ca:c5:db:b3;None;172.16.53.70
1638;d4:3d:7e:41:78:8b;None;192.168.20.177
1639;ac:fd:ec:a3:a8:d3;None;172.16.49.226
1640;58:7f:57:32:c4:be;None;172.16.56.235
1641;00:24:98:7c:65:c0;None;192.168.13.75
1642;20:10:7a:1a:4f:b0;None;172.16.50.245
1643;74:ba:db:37:09:ee;None;172.16.58.156
1644;00:21:b7:d6:33:cc;None;192.168.7.57
1645;98:d6:f7:88:ba:38;None;172.16.59.227
1646;14:1a:a3:f0:ac:bb;None;172.16.54.181
1647;88:c9:d0:ff:a2:cd;None;172.16.61.105
1648;d0:4f:7e:98:27:59;None;172.16.60.25
1649;20:10:7a:15:d5:ea;None;172.16.58.220
1650;3c:cb:7c:04:a3:0b;None;172.16.54.204
1651;f0:db:f8:94:a0:85;None;172.16.51.240
1652;60:d8:19:04:6e:f8;None;172.16.58.21
1653;f8:0f:41:ba:52:30;None;192.168.70.185
1654;f8:0f:41:ba:52:33;None;172.16.19.207
1655;00:24:97:aa:86:2f;None;10.200.1.164
1656;20:10:7a:15:d5:e4;None;172.16.50.140
1657;00:cd:fe:7c:24:1e;None;172.16.58.162
1658;20:10:7a:15:d5:e6;None;172.16.57.33
1659;f0:6b:ca:72:f7:d0;None;172.16.54.31
1660;9c:fc:01:4a:30:21;None;172.16.51.77
1661;9c:65:b0:68:73:df;None;172.16.58.5
1662;00:24:97:aa:7f:00;None;10.200.1.13
1663;20:10:7a:15:d4:01;None;172.16.61.163
1664;00:1d:a2:7f:a5:a4;None;172.16.48.29
1665;c4:3a:be:f2:9d:06;None;172.16.59.151
1666;78:f8:82:d8:28:87;None;172.16.53.188
1667;28:ed:6a:3f:bc:55;None;172.16.53.100
1668;90:b9:31:09:9b:b2;None;172.16.53.126
1669;b4:b5:2f:8b:4f:66;None;192.168.11.228
1670;b4:b5:2f:8b:4f:67;None;192.168.10.152
1671;00:24:97:aa:86:a3;None;10.200.3.78
1672;00:18:73:d6:cd:16;None;10.0.7.1
1673;44:74:6c:e3:e6:bd;None;172.16.50.232
1674;d0:df:9a:83:1b:a3;None;172.16.60.78
1675;84:8e:0c:a5:97:e2;None;172.16.50.53
1676;18:26:66:24:7d:d6;None;172.16.56.57
1677;d0:9d:ab:e3:04:6d;None;172.16.62.85
1678;d8:90:e8:b0:41:99;None;172.16.55.30
1679;00:1f:3a:26:3b:95;None;172.16.51.20
1680;00:24:97:aa:79:04;None;10.200.6.66
1681;f4:42:8f:a6:3e:04;None;192.168.8.216
1682;88:44:f6:c9:de:c4;None;192.168.8.213
1683;b0:c4:e7:ae:28:17;None;172.16.59.174
1684;40:b3:95:66:42:f8;None;172.16.49.191
1685;00:21:a0:d6:27:3c;None;172.16.48.71
1686;a8:92:2c:cd:e0:2a;None;172.16.55.253
1687;f8:e0:79:6d:f1:c3;None;172.16.53.47
1688;08:74:02:c3:d7:6c;None;172.16.61.152
1689;e0:69:95:27:54:2b;None;172.16.20.48
1690;00:24:97:aa:74:c3;None;10.200.6.190
1691;ec:9b:f3:42:f6:65;None;172.16.53.50
1692;00:08:dc:13:f1:c1;None;172.16.4.5
1693;00:26:99:ed:c4:13;None;10.200.6.120
1694;3c:cb:7c:2e:e1:e6;None;172.16.59.30
1695;ac:f2:c5:f3:f9:5b;None;172.16.48.114
1696;b8:03:05:00:ba:6d;None;172.16.60.109
1697;60:51:2c:0e:d1:57;None;172.16.58.229
1698;20:4c:9e:d7:0e:d3;None;10.200.1.103
1699;84:7a:88:82:e9:6d;None;172.16.51.233
1700;18:3a:2d:ea:0f:42;None;192.168.11.105
1701;24:a0:74:ec:72:98;None;172.16.52.206
1702;3c:d9:2b:52:41:58;None;192.168.70.241
1703;68:a3:c4:ac:a7:d6;None;172.16.51.38
1704;24:4b:81:fe:5e:1c;None;172.16.62.66
1705;3c:cb:7c:07:30:37;None;172.16.54.210
1706;94:de:80:16:ba:c2;None;172.16.21.36
1707;44:00:10:54:e2:80;None;172.16.58.25
1708;04:7d:7b:ec:46:8e;None;192.168.70.147
1709;d4:3d:7e:41:79:4f;None;192.168.1.181
1710;ec:9b:f3:07:f3:ea;None;172.16.59.103
1711;d4:3d:7e:41:79:4e;None;192.168.60.151
1712;fc:1f:19:f7:2f:c4;None;172.16.49.47
1713;a8:9f:ba:28:53:0a;None;172.16.57.23
1714;64:89:9a:3b:f6:a4;None;172.16.54.75
1715;bc:72:b1:19:d6:e2;None;172.16.49.25
1716;34:e2:fd:4c:c4:74;None;172.16.53.28
1717;d4:3d:7e:41:79:4b;None;192.168.50.68
1718;d4:3d:7e:5c:52:63;None;172.16.19.233
1719;00:0b:be:8f:41:00;None;192.168.13.196
1720;00:37:6d:b3:00:53;None;172.16.53.235
1721;b0:c5:59:ad:50:d1;None;172.16.61.94
1722;00:26:99:ed:c3:fd;None;10.200.6.134
1723;2c:36:f8:58:23:4d;None;10.200.4.96
1724;00:24:c4:0b:2d:df;None;10.200.1.133
1725;5c:51:88:58:04:79;None;172.16.55.174
1726;00:21:b7:4e:bd:d3;None;192.168.7.70
1727;40:88:05:c2:4e:4b;None;172.16.53.207
1728;74:de:2b:e9:e9:72;None;172.16.60.142
1729;54:e4:3a:67:55:a1;None;172.16.49.219
1730;cc:c3:ea:f2:c8:5c;None;172.16.51.19
1731;20:89:84:4a:f3:f6;None;192.168.11.73
1732;40:7a:80:b8:f8:fc;None;172.16.60.138
1733;00:24:97:aa:75:9e;None;10.200.6.38
1734;60:d9:c7:2e:c2:36;None;172.16.61.218
1735;04:1b:ba:73:c4:33;None;172.16.61.196
1736;fc:3f:db:a4:42:d9;None;192.168.8.125
1737;00:24:98:2f:de:40;None;192.168.13.167
1738;00:24:97:aa:75:9b;None;10.200.1.180
1739;10:92:66:29:5d:7f;None;172.16.62.250
1740;00:12:7f:cb:8d:c0;None;192.168.13.101
1741;a4:18:75:8b:a5:0c;None;10.200.3.100
1742;84:8e:df:1e:d7:07;None;172.16.49.243
1743;a0:48:1c:7d:a5:69;None;192.168.9.41
1744;a0:48:1c:7d:a5:68;None;192.168.80.192
1745;00:16:ec:13:9e:48;None;192.168.60.56
1746;18:89:5b:f1:c5:1f;None;172.16.51.191
1747;00:24:97:aa:c7:3e;None;10.200.3.212
1748;7c:d1:c3:7d:7e:24;None;172.16.61.230
1749;d4:3d:7e:41:6a:f4;None;192.168.50.53
1750;d4:3d:7e:41:6a:f6;None;192.168.60.50
1751;84:38:35:6d:dc:b7;None;172.16.60.32
1752;20:68:9d:ff:a0:bc;None;172.16.61.101
1753;f0:78:16:a3:3f:e1;None;10.200.1.165
1754;18:a9:05:28:aa:15;None;172.16.18.12
1755;d0:9d:ab:0b:ba:62;None;192.168.10.187
1756;18:e7:28:21:cd:51;None;172.16.48.165
1757;ec:44:76:ce:c3:c0;None;192.168.13.125
1758;94:de:80:50:c6:9e;None;192.168.40.68
1759;90:b2:1f:23:58:a7;None;172.16.55.240
1760;c4:3a:be:95:f5:7a;None;172.16.61.31
1761;a0:88:69:35:a8:ae;None;172.16.61.124
1762;00:24:c4:0b:35:95;None;10.200.3.128
1763;d8:bb:2c:19:5d:07;None;172.16.55.70
1764;00:24:97:aa:3c:e3;None;10.200.6.58
1765;08:00:27:c6:07:2d;utalino.utalca.cl;190.110.100.33
1766;00:21:a0:86:18:67;None;10.200.6.131
1767;d8:e5:6d:2c:52:c8;None;172.16.49.189
1768;a8:fa:d8:d6:19:ef;None;172.16.62.160
1769;64:00:f1:bb:f2:f0;None;172.16.48.30
1770;ac:fd:ec:8b:29:93;None;172.16.60.117
1771;48:86:e8:4c:2b:a4;None;192.168.9.122
1772;74:ba:db:48:3b:fe;None;172.16.50.207
1773;50:f0:d3:bc:c0:ef;None;172.16.59.193
1774;00:24:97:ab:87:c7;None;10.200.6.130
1775;c0:ce:cd:b9:6e:f2;None;172.16.51.134
1776;00:09:88:b1:38:7d;None;172.16.51.217
1777;18:3a:2d:bb:db:5a;None;172.16.58.16
1778;bc:4c:c4:b2:cf:84;None;172.16.50.2
1779;a4:d1:8c:60:b5:f2;None;172.16.54.164
1780;58:48:22:54:0d:c0;None;172.16.62.162
1781;20:3a:07:fd:e7:db;None;10.200.6.129
1782;38:59:f9:10:b5:5b;None;172.16.51.122
1783;f0:db:f8:6d:5d:94;None;172.16.50.125
1784;ac:fd:ec:b1:b2:44;None;172.16.59.35
1785;40:7a:80:cb:df:dc;None;172.16.57.87
1786;00:71:c2:0a:b2:61;None;192.168.11.119
1787;e4:58:e7:5b:33:6b;None;172.16.60.174
1788;54:4e:90:8d:f9:88;None;172.16.60.135
1789;d4:3d:7e:14:0c:fa;None;192.168.80.10
1790;24:24:0e:8f:93:e8;None;172.16.53.208
1791;f0:5b:7b:dc:d6:ea;None;172.16.52.232
1792;00:26:99:45:06:70;None;10.200.1.53
1793;18:9e:fc:41:c8:8f;None;172.16.52.250
1794;ac:cf:85:ec:d2:89;None;172.16.62.16
1795;7c:fa:df:40:71:e5;None;172.16.56.18
1796;d4:3d:7e:14:0c:f9;None;192.168.80.86
1797;30:52:cb:b9:d6:cf;None;172.16.51.6
1798;d4:3d:7e:14:0c:f5;None;192.168.30.168
1799;d4:3d:7e:14:0c:f2;None;192.168.80.51
1800;00:21:b7:56:5d:32;None;192.168.6.33
1801;00:08:22:42:db:fb;None;172.16.54.198
1802;98:e0:d9:b1:ac:aa;None;172.16.49.224
1803;2c:54:cf:cb:e7:54;None;172.16.57.76
1804;10:41:7f:c2:14:8e;None;172.16.51.83
1805;18:a9:05:77:c9:ee;None;192.168.20.65
1806;c0:bd:d1:d0:f5:91;None;172.16.58.225
1807;e0:b5:2d:da:94:46;None;172.16.49.138
1808;c0:65:99:98:39:6f;None;172.16.50.159
1809;54:40:ad:10:43:99;None;172.16.53.73
1810;f8:a9:d0:0a:c6:b0;None;172.16.50.150
1811;d4:3d:7e:41:6b:0e;None;192.168.20.199
1812;ec:35:86:15:f1:8b;None;172.16.50.12
1813;00:13:72:9f:a3:9a;None;172.16.17.88
1814;00:23:7d:2e:68:76;None;172.16.21.17
1815;5c:2e:59:a9:9d:e1;None;172.16.51.86
1816;30:f7:c5:54:a9:48;None;172.16.50.20
1817;40:78:6a:f7:07:00;None;172.16.55.178
1818;64:6c:b2:0d:eb:cd;None;172.16.51.196
1819;28:ed:6a:35:31:d0;None;172.16.61.68
1820;6c:72:e7:db:26:28;None;172.16.54.186
1821;74:5c:9f:0e:49:8e;None;172.16.60.177
1822;e0:b5:2d:46:1d:03;None;172.16.61.96
1823;d0:df:9a:88:96:1d;None;172.16.51.130
1824;94:35:0a:e7:45:ec;None;172.16.56.169
1825;54:72:4f:73:bb:5a;None;172.16.60.105
1826;08:00:27:d5:35:09;None;192.168.1.7
1827;f4:b7:e2:23:91:d3;None;192.168.9.32
1828;00:23:7d:2e:68:7f;None;192.168.101.180
1829;e8:50:8b:d6:1b:5d;None;172.16.50.144
1830;c4:3a:be:56:d4:50;None;172.16.57.199
1831;00:21:b7:56:21:70;None;172.16.18.135
1832;08:00:27:94:da:15;None;172.16.48.2
1833;2c:d0:5a:9b:08:73;None;172.16.49.172
1834;5c:ac:4c:b4:4a:ef;None;172.16.57.160
1835;00:84:14:04:7d:7d;None;192.168.1.100
1836;f8:0f:41:ba:51:92;None;172.16.19.213
1837;34:36:3b:91:da:33;None;172.16.61.202
1838;00:30:a1:00:38:d5;None;192.168.15.28
1839;ec:44:76:da:fd:c0;None;192.168.13.44
1840;1c:7b:21:a1:34:81;None;172.16.62.107
1841;00:21:b7:d6:33:a2;None;192.168.7.142
1842;00:21:b7:d6:33:a4;None;192.168.7.22
1843;00:21:b7:d6:33:a6;None;192.168.7.89
1844;3c:ce:73:ad:4e:a1;None;10.200.6.167
1845;b0:e0:3c:15:15:d7;None;172.16.5.135
1846;2c:d0:5a:9b:08:7c;None;172.16.53.190
1847;f8:e0:79:4c:9a:e4;None;172.16.58.45
1848;00:1a:6b:46:20:9f;None;192.168.101.115
1849;00:1a:6b:46:20:9d;None;192.168.40.81
1850;50:06:04:73:0f:7b;None;10.200.1.101
1851;ac:fd:ec:d8:9f:53;None;172.16.59.191
1852;7c:b1:5d:16:58:91;None;172.16.50.220
1853;94:de:80:50:d5:9c;None;192.168.30.105
1854;00:21:b7:d6:33:ac;None;192.168.7.247
1855;28:ba:b5:10:8f:5d;None;172.16.62.186
1856;24:da:9b:d5:4a:2b;None;172.16.61.38
1857;00:24:d7:06:f3:d4;None;172.16.51.84
1858;54:72:4f:6c:9a:ed;None;172.16.56.89
1859;ec:a8:6b:c8:91:b7;None;192.168.30.36
1860;d8:90:e8:9d:88:6a;None;172.16.51.239
1861;00:56:cd:e0:69:23;None;172.16.56.214
1862;40:78:6a:fa:ed:84;None;172.16.49.182
1863;00:24:98:81:42:c0;None;192.168.13.91
1864;6c:ad:f8:21:4b:87;None;172.16.52.95
1865;04:02:1f:47:a2:aa;None;192.168.11.226
1866;00:21:b7:d6:b3:db;None;192.168.7.75
1867;98:b8:e3:ba:43:71;None;172.16.54.169
1868;8c:dc:d4:50:85:84;None;192.168.10.186
1869;74:ba:db:13:af:4f;None;172.16.54.29
1870;40:78:6a:95:87:c8;None;172.16.60.145
1871;84:8e:0c:ab:de:92;None;172.16.54.107
1872;bc:f1:f2:e8:6c:bf;None;10.200.1.203
1873;64:9a:be:3b:b9:b6;None;172.16.57.7
1874;00:f1:f3:16:63:87;None;192.168.33.107
1875;bc:e6:3f:a9:5b:47;None;172.16.51.37
1876;2c:27:d7:43:ce:40;None;192.168.90.16
1877;78:40:e4:f3:d5:a0;None;172.16.54.253
1878;00:21:b7:f0:93:c9;None;192.168.7.82
1879;38:f8:89:91:3d:e4;None;172.16.60.192
1880;60:73:5c:a8:9e:58;None;172.16.48.85
1881;08:00:27:43:f7:9f;None;192.168.1.6
1882;5c:f9:dd:e9:37:59;None;192.168.100.253
1883;f4:f1:e1:a7:c0:8e;None;172.16.55.106
1884;00:1a:6b:46:2d:17;None;192.168.60.212
1885;68:ae:20:90:54:9f;None;172.16.61.180
1886;34:64:a9:2b:ee:52;None;192.168.9.243
1887;60:8f:5c:d9:0c:46;None;172.16.52.229
1888;fc:19:10:44:cf:ee;None;172.16.58.169
1889;88:51:fb:81:5d:69;None;192.168.40.171
1890;d8:90:e8:bc:8f:18;None;172.16.54.170
1891;00:22:90:ba:77:32;None;10.200.4.183
1892;a8:d3:f7:4e:6c:73;None;172.16.49.150
1893;0c:d6:bd:4b:59:87;None;172.16.58.110
1894;74:ba:db:19:91:67;None;172.16.58.111
1895;bc:6c:21:32:02:c9;None;172.16.61.28
1896;00:24:97:aa:79:64;None;10.200.6.176
1897;20:4c:9e:d7:9e:e7;None;10.200.1.33
1898;00:1a:6b:46:20:a5;None;192.168.50.1
1899;d0:25:98:63:af:02;None;172.16.55.73
1900;ac:72:89:d8:d8:8a;None;172.16.54.212
1901;08:00:27:a8:cb:62;None;192.168.20.90
1902;00:24:97:aa:86:cc;None;10.200.1.150
1903;00:24:97:aa:77:e3;None;10.200.4.134
1904;20:c9:d0:e0:3b:63;None;172.16.54.33
1905;00:24:97:aa:3e:8c;None;10.200.4.64
1906;00:6d:52:87:52:fe;None;172.16.50.0
1907;80:01:84:61:8d:2e;None;172.16.54.156
1908;bc:20:a4:e2:63:ab;None;192.168.8.64
1909;18:4f:32:c8:ea:0d;None;172.16.57.83
1910;08:00:27:c1:3a:ea;cuadromando.utalca.cl;190.110.100.90
1911;14:dd:a9:78:66:39;None;192.168.50.113
1912;b4:b5:2f:8b:46:52;None;192.168.36.87
1913;8c:dc:d4:35:ac:13;None;192.168.80.223
1914;20:10:7a:15:c4:82;None;172.16.57.231
1915;58:7f:57:26:74:73;None;172.16.62.142
1916;50:f0:d3:6b:79:1a;None;172.16.60.228
1917;80:01:84:61:a0:63;None;172.16.54.47
1918;94:de:80:16:ba:a8;None;192.168.100.28
1919;18:e7:28:af:84:e4;None;172.16.48.209
1920;b4:99:ba:a5:83:3d;None;192.168.10.61
1921;b4:99:ba:a5:83:3a;None;192.168.40.80
1922;bc:3b:af:2b:16:ad;None;172.16.59.102
1923;a4:17:31:90:1b:28;None;172.16.52.140
1924;30:8d:99:a8:d2:54;None;192.168.7.58
1925;d8:9d:67:95:4b:53;None;192.168.10.60
1926;8c:dc:d4:3f:51:04;None;192.168.80.14
1927;48:59:29:ec:12:11;None;172.16.55.188
1928;10:41:7f:b9:84:b4;None;172.16.53.141
1929;a4:17:31:90:1b:27;None;172.16.58.201
1930;28:ba:b5:22:92:bd;None;172.16.51.225
1931;18:cf:5e:d6:18:eb;None;172.16.52.219
1932;90:a4:de:c3:c8:02;None;172.16.63.24
1933;a4:6c:2a:ec:f6:a0;None;172.16.48.170
1934;a8:9f:ba:ec:1b:df;None;172.16.50.225
1935;b8:5a:73:c0:61:6a;None;172.16.58.73
1936;34:64:a9:2b:f0:a2;None;192.168.36.74
1937;44:37:e6:d6:98:e4;None;192.168.101.47
1938;08:70:45:03:56:ed;None;172.16.59.206
1939;58:7f:57:e8:dd:63;None;172.16.57.86
1940;78:e3:b5:52:d5:c4;None;192.168.36.47
1941;00:11:6b:80:e3:40;None;192.168.17.101
1942;a8:bb:cf:87:dd:4c;None;172.16.52.178
1943;ac:e0:10:4e:2f:97;None;172.16.55.24
1944;00:30:a1:00:38:ce;None;192.168.15.27
1945;40:b3:95:66:78:dc;None;172.16.51.31
1946;e8:94:f6:00:ac:2b;None;192.168.40.229
1947;70:56:81:90:de:cb;None;172.16.53.243
1948;5c:f9:dd:e2:28:e7;None;192.168.100.116
1949;3c:bb:fd:0f:67:1f;None;172.16.53.218
1950;88:1f:a1:ca:6e:a6;None;172.16.53.173
1951;08:00:7b:b1:86:33;None;192.168.10.225
1952;94:de:80:50:b6:9c;None;172.16.21.42
1953;90:fd:61:4e:f3:4f;None;172.16.50.34
1954;44:74:6c:e7:a9:5c;None;172.16.58.2
1955;08:66:98:0e:9e:21;None;172.16.59.74
1956;d4:3d:7e:45:98:08;None;192.168.80.72
1957;60:51:2c:1d:57:7e;None;172.16.52.8
1958;44:6d:6c:e8:0e:80;None;172.16.51.208
1959;00:14:9a:f0:a5:f6;None;172.16.58.138
1960;d4:3d:7e:45:98:04;None;192.168.9.21
1961;00:17:95:b0:c6:ac;None;172.16.48.22
1962;00:22:68:75:32:c7;None;192.168.30.214
1963;94:de:80:50:b6:90;None;192.168.30.19
1964;c4:34:6b:43:40:e7;None;192.168.9.59
1965;1c:cb:99:91:69:ca;None;172.16.59.223
1966;84:38:38:85:96:ca;None;172.16.54.87
1967;00:1f:3a:7a:30:a8;None;172.16.58.68
1968;78:a8:73:e0:d8:55;None;172.16.55.182
1969;ec:a8:6b:71:57:9a;None;192.168.80.189
1970;28:ed:6a:81:74:76;None;172.16.50.51
1971;8c:bf:a6:88:99:93;None;172.16.49.174
1972;3c:97:0f:34:95:75;None;192.168.36.54
1973;00:1f:d0:3c:de:82;None;192.168.60.229
1974;e8:50:8b:2e:46:87;None;172.16.59.211
1975;7c:7d:3d:d8:43:90;None;172.16.55.2
1976;5c:26:0a:17:a5:a5;None;192.168.10.11
1977;48:86:e8:66:e4:88;None;172.16.59.20
1978;c4:34:6b:61:81:25;None;192.168.30.193
1979;b4:b5:2f:8b:4a:f2;None;192.168.8.157
1980;94:de:80:17:d3:c7;None;172.16.18.141
1981;44:d4:e0:c2:75:2e;None;172.16.59.61
1982;2c:d0:5a:9b:06:c9;None;172.16.55.46
1983;ac:fd:ec:b5:5a:50;None;172.16.52.35
1984;b0:45:19:47:91:fc;None;172.16.5.30
1985;2c:d0:5a:9b:0f:33;None;172.16.51.88
1986;d8:9d:67:95:7a:06;None;192.168.36.45
1987;00:15:2b:25:f8:80;None;192.168.13.82
1988;2c:d0:5a:9a:d5:0c;None;172.16.62.114
1989;94:de:80:17:d3:ce;None;192.168.102.122
1990;bc:4c:c4:65:51:df;None;172.16.50.208
1991;b0:e0:3c:15:7f:ee;None;172.16.50.19
1992;5c:f9:dd:e2:c5:47;None;192.168.100.102
1993;70:54:d2:3d:11:2f;None;192.168.70.64
1994;00:27:13:fb:8c:52;None;172.16.49.164
1995;c0:38:96:6f:16:25;None;172.16.53.101
1996;5c:51:88:3c:34:67;None;172.16.57.213
1997;f4:e3:fb:12:f1:09;None;172.16.50.203
1998;b8:ca:3a:87:3b:5b;None;192.168.50.121
1999;ec:1f:72:da:2f:fe;None;172.16.51.51
2000;00:1f:d0:3c:dd:e2;None;192.168.80.107
2001;f0:5b:7b:91:45:ee;None;172.16.55.138
2002;00:26:99:ed:c5:60;None;10.200.1.104
2003;b0:e0:3c:f8:97:00;None;172.16.60.13
2004;3c:d9:2b:1d:51:95;None;192.168.36.107
2005;f4:b7:e2:a1:27:93;None;172.16.56.64
2006;28:ed:6a:3e:cb:aa;None;172.16.51.59
2007;00:17:0e:8c:bc:c0;None;192.168.13.81
2008;ec:9b:f3:a2:96:69;None;172.16.55.113
2009;b4:b5:2f:8b:41:61;None;192.168.8.24
2010;08:00:27:b0:e2:2b;bitacoraalumnos.utalca.cl;190.110.100.65
2011;3c:a1:0d:ef:d9:7f;None;172.16.49.147
2012;5c:51:88:52:cb:74;None;172.16.60.33
2013;64:bc:0c:55:42:ae;None;172.16.61.247
2014;00:1f:d0:3c:dd:ea;None;192.168.70.159
2015;c8:a8:23:65:6c:e0;None;172.16.57.34
2016;8c:bf:a6:f2:0f:e2;None;172.16.55.121
2017;48:13:7e:90:f0:e2;None;192.168.36.3
2018;94:de:80:50:b6:a0;None;192.168.90.37
2019;08:00:7b:b0:a0:2e;None;192.168.9.199
2020;08:00:7b:b0:a0:2b;None;192.168.8.107
2021;84:80:2d:76:2c:1b;None;10.200.4.137
2022;bc:4c:c4:b6:a0:9e;None;172.16.62.182
2023;9c:b7:0d:89:b3:3e;None;172.16.51.192
2024;00:21:b7:d6:33:58;None;192.168.7.222
2025;80:ea:96:a4:48:0e;None;172.16.56.105
2026;e4:90:7e:a1:93:7d;None;172.16.55.58
2027;fc:19:10:44:c4:58;None;172.16.54.157
2028;00:1f:d0:3c:24:a0;None;192.168.70.233
2029;e4:d3:f1:cb:f7:3f;None;172.16.48.103
2030;74:ba:db:20:4d:94;None;172.16.52.19
2031;bc:e6:3f:23:fe:5e;None;172.16.58.227
2032;00:08:02:a3:66:aa;None;192.168.200.101
2033;00:24:c4:0b:2c:ba;None;10.200.4.172
2034;00:26:99:ee:c1:86;None;10.200.1.58
2035;d0:33:11:60:ba:35;None;172.16.53.198
2036;bc:4c:c4:3b:8e:e9;None;172.16.52.253
2037;f0:f6:1c:10:2e:9d;None;172.16.60.73
2038;a8:20:66:17:cb:10;None;192.168.36.62
2039;44:00:10:3d:d2:39;None;192.168.10.254
2040;7c:91:22:05:34:8e;None;172.16.52.126
2041;64:66:b3:0a:82:6c;None;172.16.50.68
2042;00:1d:a2:90:48:88;None;10.200.4.167
2043;e4:2d:02:ef:59:ff;None;172.16.59.44
2044;60:51:2c:2e:ba:0c;None;172.16.56.185
2045;00:18:8b:7e:60:a2;None;192.168.11.65
2046;d0:87:e2:c6:cb:07;None;172.16.49.21
2047;00:18:8b:7e:60:a7;None;192.168.102.250
2048;f8:0f:41:9c:c7:6b;None;192.168.80.150
2049;20:10:7a:15:dc:a9;None;172.16.51.216
2050;14:1a:a3:c2:6e:08;None;172.16.57.14
2051;00:24:98:80:81:40;None;192.168.1.244
2052;d4:3d:7e:5a:7e:1f;None;172.16.19.230
2053;d4:3d:7e:5a:7e:1e;None;172.16.19.239
2054;e4:90:7e:a3:7e:53;None;172.16.56.4
2055;d4:3d:7e:41:6b:69;None;172.16.18.136
2056;c4:2c:03:09:0e:63;None;192.168.8.124
2057;34:23:ba:8b:00:e0;None;172.16.49.210
2058;2c:d0:5a:73:fa:da;None;172.16.58.155
2059;70:e7:2c:b4:17:0b;None;172.16.62.249
2060;d0:4f:7e:92:8d:52;None;172.16.58.37
2061;84:51:81:39:98:fc;None;172.16.52.208
2062;00:21:b7:2e:69:17;None;192.168.7.181
2063;38:2d:e8:2c:5b:3c;None;172.16.50.57
2064;f8:0f:41:9c:c7:64;None;192.168.30.65
2065;f4:f1:5a:a7:7b:6c;None;172.16.55.153
2066;fc:99:47:36:f1:08;None;10.0.7.13
2067;00:1b:38:ca:27:bd;None;192.168.11.92
2068;a8:9d:21:80:47:1d;None;172.16.48.123
2069;a8:9d:21:80:47:1a;None;172.16.48.127
2070;52:54:00:58:bb:5b;pantalaimon.utalca.cl;190.110.100.86
2071;e4:40:e2:69:de:9a;None;172.16.59.182
2072;e4:58:e7:18:28:f0;None;172.16.54.19
2073;00:0f:20:d0:98:f1;bioinfo.utalca.cl;190.110.101.168
2074;80:4e:81:fd:cf:ed;None;172.16.61.223
2075;e4:40:e2:89:4b:15;None;172.16.51.97
2076;00:1f:d0:3c:22:98;None;192.168.70.251
2077;e0:c9:7a:f2:49:ab;None;172.16.56.96
2078;00:21:b7:16:8d:21;None;192.168.1.147
2079;54:4a:00:ab:bd:41;None;10.200.4.2
2080;cc:3a:61:70:55:ad;None;192.168.9.72
2081;00:21:b7:e6:44:d8;None;192.168.7.128
2082;00:24:c4:0b:2f:bd;None;10.200.3.158
2083;c4:07:2f:59:f7:70;None;172.16.60.181
2084;a4:5d:36:bc:fb:19;None;192.168.9.6
2085;c0:11:73:05:94:db;None;172.16.53.161
2086;d4:3d:7e:ff:dd:a2;None;192.168.100.39
2087;60:be:b5:65:bb:34;None;172.16.49.23
2088;80:c1:6e:f0:19:3b;None;192.168.50.252
2089;94:de:80:50:c0:52;None;172.16.21.46
2090;00:1f:d0:3c:22:9a;None;192.168.60.3
2091;f8:e0:79:49:bd:02;None;172.16.50.218
2092;f8:84:f2:3f:88:5d;None;172.16.57.122
2093;5c:f9:dd:e9:37:35;None;192.168.101.76
2094;5c:f9:dd:e9:37:30;None;192.168.100.31
2095;64:89:9a:68:38:b2;None;172.16.50.213
2096;2c:d0:5a:9b:2b:eb;None;172.16.60.224
2097;3c:d9:2b:4b:a1:e9;None;192.168.100.245
2098;f4:f1:e1:03:ae:8d;None;172.16.57.37
2099;74:5c:9f:eb:5f:28;None;192.168.9.5
2100;34:bb:26:7f:18:b0;None;192.168.11.135
2101;08:00:27:de:8e:3f;openmeetings.educandus.cl;190.110.100.77
2102;2c:d0:5a:9a:e4:93;None;172.16.58.241
2103;20:64:32:20:14:45;None;172.16.62.93
2104;24:0a:11:93:2e:8b;None;172.16.60.132
2105;08:00:7b:b2:ac:d3;None;192.168.11.156
2106;00:24:be:bb:ce:16;None;192.168.11.186
2107;94:35:0a:f3:1c:de;None;172.16.62.159
2108;00:f7:6f:a6:69:ce;None;172.16.57.247
2109;00:25:00:42:6c:4f;None;172.16.52.29
2110;00:17:95:b0:c4:d4;None;172.16.48.45
2111;ac:cf:85:5a:b5:88;None;172.16.57.179
2112;00:24:97:aa:7c:fe;None;10.200.1.18
2113;28:94:0f:70:18:28;None;172.16.48.106
2114;84:8e:df:ee:0b:3e;None;172.16.56.222
2115;a8:66:7f:04:78:9a;None;172.16.55.112
2116;28:27:bf:7a:6c:f7;None;172.16.53.9
2117;00:23:7d:2e:64:ca;None;192.168.60.245
2118;e0:2f:6d:ff:70:51;None;172.16.48.87
